Percentage,GradePoints,Grade,,,,
34.98,0,F,,,,
34.99,0,F,,,,
35,0,F,,,,
35.01,0,F,,,,
35.02,0,F,,,,
35.03,0,F,,,,
35.04,0,F,,,,
35.05,0,F,,,,
35.06,0,F,,,,
35.07,0,F,,,,
35.08,0,F,,,,
35.09,0,F,,,,
35.1,0,F,,,,
35.11,0,F,,,,
35.12,0,F,,,,
35.13,0,F,,,,
35.14,0,F,,,,
35.15,0,F,,,,
35.16,0,F,,,,
35.17,0,F,,,,
35.18,0,F,,,,
35.19,0,F,,,,
35.2,0,F,,,,
35.21,0,F,,,,
35.22,0,F,,,,
35.23,0,F,,,,
35.24,0,F,,,,
35.25,0,F,,,,
35.26,0,F,,,,
35.27,0,F,,,,
35.28,0,F,,,,
35.29,0,F,,,,
35.3,0,F,,,,
35.31,0,F,,,,
35.32,0,F,,,,
35.33,0,F,,,,
35.34,0,F,,,,
35.35,0,F,,,,
35.36,0,F,,,,
35.37,0,F,,,,
35.38,0,F,,,,
35.39,0,F,,,,
35.4,0,F,,,,
35.41,0,F,,,,
35.42,0,F,,,,
35.43,0,F,,,,
35.44,0,F,,,,
35.45,0,F,,,,
35.46,0,F,,,,
35.47,0,F,,,,
35.48,0,F,,,,
35.49,0,F,,,,
35.5,0,F,,,,
35.51,0,F,,,,
35.52,0,F,,,,
35.53,0,F,,,,
35.54,0,F,,,,
35.55,0,F,,,,
35.56,0,F,,,,
35.57,0,F,,,,
35.58,0,F,,,,
35.59,0,F,,,,
35.6,0,F,,,,
35.61,0,F,,,,
35.62,0,F,,,,
35.63,0,F,,,,
35.64,0,F,,,,
35.65,0,F,,,,
35.66,0,F,,,,
35.67,0,F,,,,
35.68,0,F,,,,
35.69,0,F,,,,
35.7,0,F,,,,
35.71,0,F,,,,
35.72,0,F,,,,
35.73,0,F,,,,
35.74,0,F,,,,
35.75,0,F,,,,
35.76,0,F,,,,
35.77,0,F,,,,
35.78,0,F,,,,
35.79,0,F,,,,
35.8,0,F,,,,
35.81,0,F,,,,
35.82,0,F,,,,
35.83,0,F,,,,
35.84,0,F,,,,
35.85,0,F,,,,
35.86,0,F,,,,
35.87,0,F,,,,
35.88,0,F,,,,
35.89,0,F,,,,
35.9,0,F,,,,
35.91,0,F,,,,
35.92,0,F,,,,
35.93,0,F,,,,
35.94,0,F,,,,
35.95,0,F,,,,
35.96,0,F,,,,
35.97,0,F,,,,
35.98,0,F,,,,
35.99,0,F,,,,
36,0,F,,,,
36.01,0,F,,,,
36.02,0,F,,,,
36.03,0,F,,,,
36.04,0,F,,,,
36.05,0,F,,,,
36.06,0,F,,,,
36.07,0,F,,,,
36.08,0,F,,,,
36.09,0,F,,,,
36.1,0,F,,,,
36.11,0,F,,,,
36.12,0,F,,,,
36.13,0,F,,,,
36.14,0,F,,,,
36.15,0,F,,,,
36.16,0,F,,,,
36.17,0,F,,,,
36.18,0,F,,,,
36.19,0,F,,,,
36.2,0,F,,,,
36.21,0,F,,,,
36.22,0,F,,,,
36.23,0,F,,,,
36.24,0,F,,,,
36.25,0,F,,,,
36.26,0,F,,,,
36.27,0,F,,,,
36.28,0,F,,,,
36.29,0,F,,,,
36.3,0,F,,,,
36.31,0,F,,,,
36.32,0,F,,,,
36.33,0,F,,,,
36.34,0,F,,,,
36.35,0,F,,,,
36.36,0,F,,,,
36.37,0,F,,,,
36.38,0,F,,,,
36.39,0,F,,,,
36.4,0,F,,,,
36.41,0,F,,,,
36.42,0,F,,,,
36.43,0,F,,,,
36.44,0,F,,,,
36.45,0,F,,,,
36.46,0,F,,,,
36.47,0,F,,,,
36.48,0,F,,,,
36.49,0,F,,,,
36.5,0,F,,,,
36.51,0,F,,,,
36.52,0,F,,,,
36.53,0,F,,,,
36.54,0,F,,,,
36.55,0,F,,,,
36.56,0,F,,,,
36.57,0,F,,,,
36.58,0,F,,,,
36.59,0,F,,,,
36.6,0,F,,,,
36.61,0,F,,,,
36.62,0,F,,,,
36.63,0,F,,,,
36.64,0,F,,,,
36.65,0,F,,,,
36.66,0,F,,,,
36.67,0,F,,,,
36.68,0,F,,,,
36.69,0,F,,,,
36.7,0,F,,,,
36.71,0,F,,,,
36.72,0,F,,,,
36.73,0,F,,,,
36.74,0,F,,,,
36.75,0,F,,,,
36.76,0,F,,,,
36.77,0,F,,,,
36.78,0,F,,,,
36.79,0,F,,,,
36.8,0,F,,,,
36.81,0,F,,,,
36.82,0,F,,,,
36.83,0,F,,,,
36.84,0,F,,,,
36.85,0,F,,,,
36.86,0,F,,,,
36.87,0,F,,,,
36.88,0,F,,,,
36.89,0,F,,,,
36.9,0,F,,,,
36.91,0,F,,,,
36.92,0,F,,,,
36.93,0,F,,,,
36.94,0,F,,,,
36.95,0,F,,,,
36.96,0,F,,,,
36.97,0,F,,,,
36.98,0,F,,,,
36.99,0,F,,,,
37,0,F,,,,
37.01,0,F,,,,
37.02,0,F,,,,
37.03,0,F,,,,
37.04,0,F,,,,
37.05,0,F,,,,
37.06,0,F,,,,
37.07,0,F,,,,
37.08,0,F,,,,
37.09,0,F,,,,
37.1,0,F,,,,
37.11,0,F,,,,
37.12,0,F,,,,
37.13,0,F,,,,
37.14,0,F,,,,
37.15,0,F,,,,
37.16,0,F,,,,
37.17,0,F,,,,
37.18,0,F,,,,
37.19,0,F,,,,
37.2,0,F,,,,
37.21,0,F,,,,
37.22,0,F,,,,
37.23,0,F,,,,
37.24,0,F,,,,
37.25,0,F,,,,
37.26,0,F,,,,
37.27,0,F,,,,
37.28,0,F,,,,
37.29,0,F,,,,
37.3,0,F,,,,
37.31,0,F,,,,
37.32,0,F,,,,
37.33,0,F,,,,
37.34,0,F,,,,
37.35,0,F,,,,
37.36,0,F,,,,
37.37,0,F,,,,
37.38,0,F,,,,
37.39,0,F,,,,
37.4,0,F,,,,
37.41,0,F,,,,
37.42,0,F,,,,
37.43,0,F,,,,
37.44,0,F,,,,
37.45,0,F,,,,
37.46,0,F,,,,
37.47,0,F,,,,
37.48,0,F,,,,
37.49,0,F,,,,
37.5,0,F,,,,
37.51,0,F,,,,
37.52,0,F,,,,
37.53,0,F,,,,
37.54,0,F,,,,
37.55,0,F,,,,
37.56,0,F,,,,
37.57,0,F,,,,
37.58,0,F,,,,
37.59,0,F,,,,
37.6,0,F,,,,
37.61,0,F,,,,
37.62,0,F,,,,
37.63,0,F,,,,
37.64,0,F,,,,
37.65,0,F,,,,
37.66,0,F,,,,
37.67,0,F,,,,
37.68,0,F,,,,
37.69,0,F,,,,
37.7,0,F,,,,
37.71,0,F,,,,
37.72,0,F,,,,
37.73,0,F,,,,
37.74,0,F,,,,
37.75,0,F,,,,
37.76,0,F,,,,
37.77,0,F,,,,
37.78,0,F,,,,
37.79,0,F,,,,
37.8,0,F,,,,
37.81,0,F,,,,
37.82,0,F,,,,
37.83,0,F,,,,
37.84,0,F,,,,
37.85,0,F,,,,
37.86,0,F,,,,
37.87,0,F,,,,
37.88,0,F,,,,
37.89,0,F,,,,
37.9,0,F,,,,
37.91,0,F,,,,
37.92,0,F,,,,
37.93,0,F,,,,
37.94,0,F,,,,
37.95,0,F,,,,
37.96,0,F,,,,
37.97,0,F,,,,
37.98,0,F,,,,
37.99,0,F,,,,
38,0,F,,,,
38.01,0,F,,,,
38.02,0,F,,,,
38.03,0,F,,,,
38.04,0,F,,,,
38.05,0,F,,,,
38.06,0,F,,,,
38.07,0,F,,,,
38.08,0,F,,,,
38.09,0,F,,,,
38.1,0,F,,,,
38.11,0,F,,,,
38.12,0,F,,,,
38.13,0,F,,,,
38.14,0,F,,,,
38.15,0,F,,,,
38.16,0,F,,,,
38.17,0,F,,,,
38.18,0,F,,,,
38.19,0,F,,,,
38.2,0,F,,,,
38.21,0,F,,,,
38.22,0,F,,,,
38.23,0,F,,,,
38.24,0,F,,,,
38.25,0,F,,,,
38.26,0,F,,,,
38.27,0,F,,,,
38.28,0,F,,,,
38.29,0,F,,,,
38.3,0,F,,,,
38.31,0,F,,,,
38.32,0,F,,,,
38.33,0,F,,,,
38.34,0,F,,,,
38.35,0,F,,,,
38.36,0,F,,,,
38.37,0,F,,,,
38.38,0,F,,,,
38.39,0,F,,,,
38.4,0,F,,,,
38.41,0,F,,,,
38.42,0,F,,,,
38.43,0,F,,,,
38.44,0,F,,,,
38.45,0,F,,,,
38.46,0,F,,,,
38.47,0,F,,,,
38.48,0,F,,,,
38.49,0,F,,,,
38.5,0,F,,,,
38.51,0,F,,,,
38.52,0,F,,,,
38.53,0,F,,,,
38.54,0,F,,,,
38.55,0,F,,,,
38.56,0,F,,,,
38.57,0,F,,,,
38.58,0,F,,,,
38.59,0,F,,,,
38.6,0,F,,,,
38.61,0,F,,,,
38.62,0,F,,,,
38.63,0,F,,,,
38.64,0,F,,,,
38.65,0,F,,,,
38.66,0,F,,,,
38.67,0,F,,,,
38.68,0,F,,,,
38.69,0,F,,,,
38.7,0,F,,,,
38.71,0,F,,,,
38.72,0,F,,,,
38.73,0,F,,,,
38.74,0,F,,,,
38.75,0,F,,,,
38.76,0,F,,,,
38.77,0,F,,,,
38.78,0,F,,,,
38.79,0,F,,,,
38.8,0,F,,,,
38.81,0,F,,,,
38.82,0,F,,,,
38.83,0,F,,,,
38.84,0,F,,,,
38.85,0,F,,,,
38.86,0,F,,,,
38.87,0,F,,,,
38.88,0,F,,,,
38.89,0,F,,,,
38.9,0,F,,,,
38.91,0,F,,,,
38.92,0,F,,,,
38.93,0,F,,,,
38.94,0,F,,,,
38.95,0,F,,,,
38.96,0,F,,,,
38.97,0,F,,,,
38.98,0,F,,,,
38.99,0,F,,,,
39,0,F,,,,
39.01,0,F,,,,
39.02,0,F,,,,
39.03,0,F,,,,
39.04,0,F,,,,
39.05,0,F,,,,
39.06,0,F,,,,
39.07,0,F,,,,
39.08,0,F,,,,
39.09,0,F,,,,
39.1,0,F,,,,
39.11,0,F,,,,
39.12,0,F,,,,
39.13,0,F,,,,
39.14,0,F,,,,
39.15,0,F,,,,
39.16,0,F,,,,
39.17,0,F,,,,
39.18,0,F,,,,
39.19,0,F,,,,
39.2,0,F,,,,
39.21,0,F,,,,
39.22,0,F,,,,
39.23,0,F,,,,
39.24,0,F,,,,
39.25,0,F,,,,
39.26,0,F,,,,
39.27,0,F,,,,
39.28,0,F,,,,
39.29,0,F,,,,
39.3,0,F,,,,
39.31,0,F,,,,
39.32,0,F,,,,
39.33,0,F,,,,
39.34,0,F,,,,
39.35,0,F,,,,
39.36,0,F,,,,
39.37,0,F,,,,
39.38,0,F,,,,
39.39,0,F,,,,
39.4,0,F,,,,
39.41,0,F,,,,
39.42,0,F,,,,
39.43,0,F,,,,
39.44,0,F,,,,
39.45,0,F,,,,
39.46,0,F,,,,
39.47,0,F,,,,
39.48,0,F,,,,
39.49,0,F,,,,
39.5,0,F,,,,
39.51,0,F,,,,
39.52,0,F,,,,
39.53,0,F,,,,
39.54,0,F,,,,
39.55,0,F,,,,
39.56,0,F,,,,
39.57,0,F,,,,
39.58,0,F,,,,
39.59,0,F,,,,
39.6,0,F,,,,
39.61,0,F,,,,
39.62,0,F,,,,
39.63,0,F,,,,
39.64,0,F,,,,
39.65,0,F,,,,
39.66,0,F,,,,
39.67,0,F,,,,
39.68,0,F,,,,
39.69,0,F,,,,
39.7,0,F,,,,
39.71,0,F,,,,
39.72,0,F,,,,
39.73,0,F,,,,
39.74,0,F,,,,
39.75,0,F,,,,
39.76,0,F,,,,
39.77,0,F,,,,
39.78,0,F,,,,
39.79,0,F,,,,
39.8,0,F,,,,
39.81,0,F,,,,
39.82,0,F,,,,
39.83,0,F,,,,
39.84,0,F,,,,
39.85,0,F,,,,
39.86,0,F,,,,
39.87,0,F,,,,
39.88,0,F,,,,
39.89,0,F,,,,
39.9,0,F,,,,
39.91,0,F,,,,
39.92,0,F,,,,
39.93,0,F,,,,
39.94,0,F,,,,
39.95,0,F,,,,
39.96,0,F,,,,
39.97,0,F,,,,
39.98,0,F,,,,
39.99,0,F,,,,
40,0,F,,,,
40.01,0,F,,,,
40.02,0,F,,,,
40.03,0,F,,,,
40.04,0,F,,,,
40.05,0,F,,,,
40.06,0,F,,,,
40.07,0,F,,,,
40.08,0,F,,,,
40.09,0,F,,,,
40.1,0,F,,,,
40.11,0,F,,,,
40.12,0,F,,,,
40.13,0,F,,,,
40.14,0,F,,,,
40.15,0,F,,,,
40.16,0,F,,,,
40.17,0,F,,,,
40.18,0,F,,,,
40.19,0,F,,,,
40.2,0,F,,,,
40.21,0,F,,,,
40.22,0,F,,,,
40.23,0,F,,,,
40.24,0,F,,,,
40.25,0,F,,,,
40.26,0,F,,,,
40.27,0,F,,,,
40.28,0,F,,,,
40.29,0,F,,,,
40.3,0,F,,,,
40.31,0,F,,,,
40.32,0,F,,,,
40.33,0,F,,,,
40.34,0,F,,,,
40.35,0,F,,,,
40.36,0,F,,,,
40.37,0,F,,,,
40.38,0,F,,,,
40.39,0,F,,,,
40.4,0,F,,,,
40.41,0,F,,,,
40.42,0,F,,,,
40.43,0,F,,,,
40.44,0,F,,,,
40.45,0,F,,,,
40.46,0,F,,,,
40.47,0,F,,,,
40.48,0,F,,,,
40.49,0,F,,,,
40.5,0,F,,,,
40.51,0,F,,,,
40.52,0,F,,,,
40.53,0,F,,,,
40.54,0,F,,,,
40.55,0,F,,,,
40.56,0,F,,,,
40.57,0,F,,,,
40.58,0,F,,,,
40.59,0,F,,,,
40.6,0,F,,,,
40.61,0,F,,,,
40.62,0,F,,,,
40.63,0,F,,,,
40.64,0,F,,,,
40.65,0,F,,,,
40.66,0,F,,,,
40.67,0,F,,,,
40.68,0,F,,,,
40.69,0,F,,,,
40.7,0,F,,,,
40.71,0,F,,,,
40.72,0,F,,,,
40.73,0,F,,,,
40.74,0,F,,,,
40.75,0,F,,,,
40.76,0,F,,,,
40.77,0,F,,,,
40.78,0,F,,,,
40.79,0,F,,,,
40.8,0,F,,,,
40.81,0,F,,,,
40.82,0,F,,,,
40.83,0,F,,,,
40.84,0,F,,,,
40.85,0,F,,,,
40.86,0,F,,,,
40.87,0,F,,,,
40.88,0,F,,,,
40.89,0,F,,,,
40.9,0,F,,,,
40.91,0,F,,,,
40.92,0,F,,,,
40.93,0,F,,,,
40.94,0,F,,,,
40.95,0,F,,,,
40.96,0,F,,,,
40.97,0,F,,,,
40.98,0,F,,,,
40.99,0,F,,,,
41,0,F,,,,
41.01,0,F,,,,
41.02,0,F,,,,
41.03,0,F,,,,
41.04,0,F,,,,
41.05,0,F,,,,
41.06,0,F,,,,
41.07,0,F,,,,
41.08,0,F,,,,
41.09,0,F,,,,
41.1,0,F,,,,
41.11,0,F,,,,
41.12,0,F,,,,
41.13,0,F,,,,
41.14,0,F,,,,
41.15,0,F,,,,
41.16,0,F,,,,
41.17,0,F,,,,
41.18,0,F,,,,
41.19,0,F,,,,
41.2,0,F,,,,
41.21,0,F,,,,
41.22,0,F,,,,
41.23,0,F,,,,
41.24,0,F,,,,
41.25,0,F,,,,
41.26,0,F,,,,
41.27,0,F,,,,
41.28,0,F,,,,
41.29,0,F,,,,
41.3,0,F,,,,
41.31,0,F,,,,
41.32,0,F,,,,
41.33,0,F,,,,
41.34,0,F,,,,
41.35,0,F,,,,
41.36,0,F,,,,
41.37,0,F,,,,
41.38,0,F,,,,
41.39,0,F,,,,
41.4,0,F,,,,
41.41,0,F,,,,
41.42,0,F,,,,
41.43,0,F,,,,
41.44,0,F,,,,
41.45,0,F,,,,
41.46,0,F,,,,
41.47,0,F,,,,
41.48,0,F,,,,
41.49,0,F,,,,
41.5,0,F,,,,
41.51,0,F,,,,
41.52,0,F,,,,
41.53,0,F,,,,
41.54,0,F,,,,
41.55,0,F,,,,
41.56,0,F,,,,
41.57,0,F,,,,
41.58,0,F,,,,
41.59,0,F,,,,
41.6,0,F,,,,
41.61,0,F,,,,
41.62,0,F,,,,
41.63,0,F,,,,
41.64,0,F,,,,
41.65,0,F,,,,
41.66,0,F,,,,
41.67,0,F,,,,
41.68,0,F,,,,
41.69,0,F,,,,
41.7,0,F,,,,
41.71,0,F,,,,
41.72,0,F,,,,
41.73,0,F,,,,
41.74,0,F,,,,
41.75,0,F,,,,
41.76,0,F,,,,
41.77,0,F,,,,
41.78,0,F,,,,
41.79,0,F,,,,
41.8,0,F,,,,
41.81,0,F,,,,
41.82,0,F,,,,
41.83,0,F,,,,
41.84,0,F,,,,
41.85,0,F,,,,
41.86,0,F,,,,
41.87,0,F,,,,
41.88,0,F,,,,
41.89,0,F,,,,
41.9,0,F,,,,
41.91,0,F,,,,
41.92,0,F,,,,
41.93,0,F,,,,
41.94,0,F,,,,
41.95,0,F,,,,
41.96,0,F,,,,
41.97,0,F,,,,
41.98,0,F,,,,
41.99,0,F,,,,
42,0,F,,,,
42.01,0,F,,,,
42.02,0,F,,,,
42.03,0,F,,,,
42.04,0,F,,,,
42.05,0,F,,,,
42.06,0,F,,,,
42.07,0,F,,,,
42.08,0,F,,,,
42.09,0,F,,,,
42.1,0,F,,,,
42.11,0,F,,,,
42.12,0,F,,,,
42.13,0,F,,,,
42.14,0,F,,,,
42.15,0,F,,,,
42.16,0,F,,,,
42.17,0,F,,,,
42.18,0,F,,,,
42.19,0,F,,,,
42.2,0,F,,,,
42.21,0,F,,,,
42.22,0,F,,,,
42.23,0,F,,,,
42.24,0,F,,,,
42.25,0,F,,,,
42.26,0,F,,,,
42.27,0,F,,,,
42.28,0,F,,,,
42.29,0,F,,,,
42.3,0,F,,,,
42.31,0,F,,,,
42.32,0,F,,,,
42.33,0,F,,,,
42.34,0,F,,,,
42.35,0,F,,,,
42.36,0,F,,,,
42.37,0,F,,,,
42.38,0,F,,,,
42.39,0,F,,,,
42.4,0,F,,,,
42.41,0,F,,,,
42.42,0,F,,,,
42.43,0,F,,,,
42.44,0,F,,,,
42.45,0,F,,,,
42.46,0,F,,,,
42.47,0,F,,,,
42.48,0,F,,,,
42.49,0,F,,,,
42.5,0,F,,,,
42.51,0,F,,,,
42.52,0,F,,,,
42.53,0,F,,,,
42.54,0,F,,,,
42.55,0,F,,,,
42.56,0,F,,,,
42.57,0,F,,,,
42.58,0,F,,,,
42.59,0,F,,,,
42.6,0,F,,,,
42.61,0,F,,,,
42.62,0,F,,,,
42.63,0,F,,,,
42.64,0,F,,,,
42.65,0,F,,,,
42.66,0,F,,,,
42.67,0,F,,,,
42.68,0,F,,,,
42.69,0,F,,,,
42.7,0,F,,,,
42.71,0,F,,,,
42.72,0,F,,,,
42.73,0,F,,,,
42.74,0,F,,,,
42.75,0,F,,,,
42.76,0,F,,,,
42.77,0,F,,,,
42.78,0,F,,,,
42.79,0,F,,,,
42.8,0,F,,,,
42.81,0,F,,,,
42.82,0,F,,,,
42.83,0,F,,,,
42.84,0,F,,,,
42.85,0,F,,,,
42.86,0,F,,,,
42.87,0,F,,,,
42.88,0,F,,,,
42.89,0,F,,,,
42.9,0,F,,,,
42.91,0,F,,,,
42.92,0,F,,,,
42.93,0,F,,,,
42.94,0,F,,,,
42.95,0,F,,,,
42.96,0,F,,,,
42.97,0,F,,,,
42.98,0,F,,,,
42.99,0,F,,,,
43,0,F,,,,
43.01,0,F,,,,
43.02,0,F,,,,
43.03,0,F,,,,
43.04,0,F,,,,
43.05,0,F,,,,
43.06,0,F,,,,
43.07,0,F,,,,
43.08,0,F,,,,
43.09,0,F,,,,
43.1,0,F,,,,
43.11,0,F,,,,
43.12,0,F,,,,
43.13,0,F,,,,
43.14,0,F,,,,
43.15,0,F,,,,
43.16,0,F,,,,
43.17,0,F,,,,
43.18,0,F,,,,
43.19,0,F,,,,
43.2,0,F,,,,
43.21,0,F,,,,
43.22,0,F,,,,
43.23,0,F,,,,
43.24,0,F,,,,
43.25,0,F,,,,
43.26,0,F,,,,
43.27,0,F,,,,
43.28,0,F,,,,
43.29,0,F,,,,
43.3,0,F,,,,
43.31,0,F,,,,
43.32,0,F,,,,
43.33,0,F,,,,
43.34,0,F,,,,
43.35,0,F,,,,
43.36,0,F,,,,
43.37,0,F,,,,
43.38,0,F,,,,
43.39,0,F,,,,
43.4,0,F,,,,
43.41,0,F,,,,
43.42,0,F,,,,
43.43,0,F,,,,
43.44,0,F,,,,
43.45,0,F,,,,
43.46,0,F,,,,
43.47,0,F,,,,
43.48,0,F,,,,
43.49,0,F,,,,
43.5,0,F,,,,
43.51,0,F,,,,
43.52,0,F,,,,
43.53,0,F,,,,
43.54,0,F,,,,
43.55,0,F,,,,
43.56,0,F,,,,
43.57,0,F,,,,
43.58,0,F,,,,
43.59,0,F,,,,
43.6,0,F,,,,
43.61,0,F,,,,
43.62,0,F,,,,
43.63,0,F,,,,
43.64,0,F,,,,
43.65,0,F,,,,
43.66,0,F,,,,
43.67,0,F,,,,
43.68,0,F,,,,
43.69,0,F,,,,
43.7,0,F,,,,
43.71,0,F,,,,
43.72,0,F,,,,
43.73,0,F,,,,
43.74,0,F,,,,
43.75,0,F,,,,
43.76,0,F,,,,
43.77,0,F,,,,
43.78,0,F,,,,
43.79,0,F,,,,
43.8,0,F,,,,
43.81,0,F,,,,
43.82,0,F,,,,
43.83,0,F,,,,
43.84,0,F,,,,
43.85,0,F,,,,
43.86,0,F,,,,
43.87,0,F,,,,
43.88,0,F,,,,
43.89,0,F,,,,
43.9,0,F,,,,
43.91,0,F,,,,
43.92,0,F,,,,
43.93,0,F,,,,
43.94,0,F,,,,
43.95,0,F,,,,
43.96,0,F,,,,
43.97,0,F,,,,
43.98,0,F,,,,
43.99,0,F,,,,
44,0,F,,,,
44.01,0,F,,,,
44.02,0,F,,,,
44.03,0,F,,,,
44.04,0,F,,,,
44.05,0,F,,,,
44.06,0,F,,,,
44.07,0,F,,,,
44.08,0,F,,,,
44.09,0,F,,,,
44.1,0,F,,,,
44.11,0,F,,,,
44.12,0,F,,,,
44.13,0,F,,,,
44.14,0,F,,,,
44.15,0,F,,,,
44.16,0,F,,,,
44.17,0,F,,,,
44.18,0,F,,,,
44.19,0,F,,,,
44.2,0,F,,,,
44.21,0,F,,,,
44.22,0,F,,,,
44.23,0,F,,,,
44.24,0,F,,,,
44.25,0,F,,,,
44.26,0,F,,,,
44.27,0,F,,,,
44.28,0,F,,,,
44.29,0,F,,,,
44.3,0,F,,,,
44.31,0,F,,,,
44.32,0,F,,,,
44.33,0,F,,,,
44.34,0,F,,,,
44.35,0,F,,,,
44.36,0,F,,,,
44.37,0,F,,,,
44.38,0,F,,,,
44.39,0,F,,,,
44.4,0,F,,,,
44.41,0,F,,,,
44.42,0,F,,,,
44.43,0,F,,,,
44.44,0,F,,,,
44.45,0,F,,,,
44.46,0,F,,,,
44.47,0,F,,,,
44.48,0,F,,,,
44.49,0,F,,,,
44.5,0,F,,,,
44.51,0,F,,,,
44.52,0,F,,,,
44.53,0,F,,,,
44.54,0,F,,,,
44.55,0,F,,,,
44.56,0,F,,,,
44.57,0,F,,,,
44.58,0,F,,,,
44.59,0,F,,,,
44.6,0,F,,,,
44.61,0,F,,,,
44.62,0,F,,,,
44.63,0,F,,,,
44.64,0,F,,,,
44.65,0,F,,,,
44.66,0,F,,,,
44.67,0,F,,,,
44.68,0,F,,,,
44.69,0,F,,,,
44.7,0,F,,,,
44.71,0,F,,,,
44.72,0,F,,,,
44.73,0,F,,,,
44.74,0,F,,,,
44.75,0,F,,,,
44.76,0,F,,,,
44.77,0,F,,,,
44.78,0,F,,,,
44.79,0,F,,,,
44.8,0,F,,,,
44.81,0,F,,,,
44.82,0,F,,,,
44.83,0,F,,,,
44.84,0,F,,,,
44.85,0,F,,,,
44.86,0,F,,,,
44.87,0,F,,,,
44.88,0,F,,,,
44.89,0,F,,,,
44.9,0,F,,,,
44.91,0,F,,,,
44.92,0,F,,,,
44.93,0,F,,,,
44.94,0,F,,,,
44.95,0,F,,,,
44.96,0,F,,,,
44.97,0,F,,,,
44.98,0,F,,,,
44.99,0,F,,,,
45,0,F,,,,
45.01,0,F,,,,
45.02,0,F,,,,
45.03,0,F,,,,
45.04,0,F,,,,
45.05,0,F,,,,
45.06,0,F,,,,
45.07,0,F,,,,
45.08,0,F,,,,
45.09,0,F,,,,
45.1,0,F,,,,
45.11,0,F,,,,
45.12,0,F,,,,
45.13,0,F,,,,
45.14,0,F,,,,
45.15,0,F,,,,
45.16,0,F,,,,
45.17,0,F,,,,
45.18,0,F,,,,
45.19,0,F,,,,
45.2,0,F,,,,
45.21,0,F,,,,
45.22,0,F,,,,
45.23,0,F,,,,
45.24,0,F,,,,
45.25,0,F,,,,
45.26,0,F,,,,
45.27,0,F,,,,
45.28,0,F,,,,
45.29,0,F,,,,
45.3,0,F,,,,
45.31,0,F,,,,
45.32,0,F,,,,
45.33,0,F,,,,
45.34,0,F,,,,
45.35,0,F,,,,
45.36,0,F,,,,
45.37,0,F,,,,
45.38,0,F,,,,
45.39,0,F,,,,
45.4,0,F,,,,
45.41,0,F,,,,
45.42,0,F,,,,
45.43,0,F,,,,
45.44,0,F,,,,
45.45,0,F,,,,
45.46,0,F,,,,
45.47,0,F,,,,
45.48,0,F,,,,
45.49,0,F,,,,
45.5,0,F,,,,
45.51,0,F,,,,
45.52,0,F,,,,
45.53,0,F,,,,
45.54,0,F,,,,
45.55,0,F,,,,
45.56,0,F,,,,
45.57,0,F,,,,
45.58,0,F,,,,
45.59,0,F,,,,
45.6,0,F,,,,
45.61,0,F,,,,
45.62,0,F,,,,
45.63,0,F,,,,
45.64,0,F,,,,
45.65,0,F,,,,
45.66,0,F,,,,
45.67,0,F,,,,
45.68,0,F,,,,
45.69,0,F,,,,
45.7,0,F,,,,
45.71,0,F,,,,
45.72,0,F,,,,
45.73,0,F,,,,
45.74,0,F,,,,
45.75,0,F,,,,
45.76,0,F,,,,
45.77,0,F,,,,
45.78,0,F,,,,
45.79,0,F,,,,
45.8,0,F,,,,
45.81,0,F,,,,
45.82,0,F,,,,
45.83,0,F,,,,
45.84,0,F,,,,
45.85,0,F,,,,
45.86,0,F,,,,
45.87,0,F,,,,
45.88,0,F,,,,
45.89,0,F,,,,
45.9,0,F,,,,
45.91,0,F,,,,
45.92,0,F,,,,
45.93,0,F,,,,
45.94,0,F,,,,
45.95,0,F,,,,
45.96,0,F,,,,
45.97,0,F,,,,
45.98,0,F,,,,
45.99,0,F,,,,
46,0,F,,,,
46.01,0,F,,,,
46.02,0,F,,,,
46.03,0,F,,,,
46.04,0,F,,,,
46.05,0,F,,,,
46.06,0,F,,,,
46.07,0,F,,,,
46.08,0,F,,,,
46.09,0,F,,,,
46.1,0,F,,,,
46.11,0,F,,,,
46.12,0,F,,,,
46.13,0,F,,,,
46.14,0,F,,,,
46.15,0,F,,,,
46.16,0,F,,,,
46.17,0,F,,,,
46.18,0,F,,,,
46.19,0,F,,,,
46.2,0,F,,,,
46.21,0,F,,,,
46.22,0,F,,,,
46.23,0,F,,,,
46.24,0,F,,,,
46.25,0,F,,,,
46.26,0,F,,,,
46.27,0,F,,,,
46.28,0,F,,,,
46.29,0,F,,,,
46.3,0,F,,,,
46.31,0,F,,,,
46.32,0,F,,,,
46.33,0,F,,,,
46.34,0,F,,,,
46.35,0,F,,,,
46.36,0,F,,,,
46.37,0,F,,,,
46.38,0,F,,,,
46.39,0,F,,,,
46.4,0,F,,,,
46.41,0,F,,,,
46.42,0,F,,,,
46.43,0,F,,,,
46.44,0,F,,,,
46.45,0,F,,,,
46.46,0,F,,,,
46.47,0,F,,,,
46.48,0,F,,,,
46.49,0,F,,,,
46.5,0,F,,,,
46.51,0,F,,,,
46.52,0,F,,,,
46.53,0,F,,,,
46.54,0,F,,,,
46.55,0,F,,,,
46.56,0,F,,,,
46.57,0,F,,,,
46.58,0,F,,,,
46.59,0,F,,,,
46.6,0,F,,,,
46.61,0,F,,,,
46.62,0,F,,,,
46.63,0,F,,,,
46.64,0,F,,,,
